P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,Clases
2684.180994,19067.93636,3609.642058,3508.279701,4029.00687,5826.686181,4327.741513,6149.713746,6754.35619,3328.58961,7462.730262,4851.639341,5839.480292,8373.297196,4079.805815,5127.046465,7660.011362,4072.577675,3492.944162,12639.01872,6020.302451,2876.137321,3970.87509,3088.03466,5107.363811,10698.99553,4635.602505,4459.436919,7546.5185,3917.195978,4472.457294,15767.21599,37307.07203,3180.991993,3434.513757,4163.481226,7111.460647,6670.585984,4429.345283,9478.36138,5399.428758,2649.055445,5565.095513,69022.20431,11206.91224,6480.600675,7197.885335,2985.882124,5833.204422,1909.32688,6354.307157,3629.698909,2332.369307,2154.961419,10009.34123,5238.235306,5993.98325,4149.49228,6616.204297,9135.988004,1192.381109,11409.24694,4532.89064,6276.38953,21465.89279,4418.06085,3089.065038,8887.743856,5293.714713,3783.89406,1999.180051,2231.258186,1516.773448,2809.904338,2675.269298,3463.594799,2481.639712,4657.432749,5584.911924,6627.36114,16521.0716,1899.655974,4907.867017,4670.032893,2539.432818,2302.254647,12374.09917,3325.588012,4719.32293,5323.464479,2511.768322,4513.353041,10825.60876,5473.980956,8246.797262,9267.461359,3004.43263,29763.04474,41372.63741,6710.214286,5236.508943,4109.413543,3350.858627,3455.068153,4763.509385,8620.344902,3707.319443,7515.629955,9477.055736,7991.539102,5084.053893,1666.805227,694.5145405,15215.90609,3978.7484,14316.28267,13562.70545,3664.35729,419.1874793,1
3104.568364,12088.78708,5742.904328,7480.789893,7724.71001,5794.833054,17517.63612,4235.023837,6363.774766,3571.421765,4183.171326,7040.772486,5907.506635,2336.309879,3023.060512,5404.461763,6006.00207,8327.71418,15644.95108,10421.66731,4136.454177,3089.062971,3813.424527,2618.426899,4948.386915,3926.776556,4441.933149,5070.183045,16453.4052,5775.396541,4046.797258,4450.059591,4991.049338,1553.50521,15021.23461,3292.049441,7251.60436,13608.53087,4379.330276,5745.389231,3879.033023,2732.136673,8901.834658,2285.988463,8161.824744,5220.550162,35214.16367,6571.644682,6276.772382,2833.858593,9512.0715,2037.60253,2602.506769,5227.087201,9763.109883,2376.839375,26275.42029,2275.741089,4892.253165,9310.913164,678.6644651,12950.65028,5201.551294,4338.287696,3716.772204,4799.014976,3599.59736,6375.282879,5257.364334,3027.663886,3018.93538,1704.448185,1316.674055,2454.499089,6618.557227,13532.18823,2995.37052,4319.922138,5922.229762,23539.12858,6146.534987,1402.481983,4151.615569,3291.100795,4115.111871,2040.645087,2084.265469,3053.76772,7041.599458,6812.320125,3246.865592,4584.296269,7660.011362,8961.299233,10390.57876,9552.729837,4658.380129,7322.03958,5236.508943,4669.045321,4207.477336,4510.977813,3531.221435,3157.332136,13223.92579,5634.104448,5204.626128,27114.16998,7683.838026,3960.658543,5585.032372,2324.272114,792.8719322,1988.927562,5792.955028,20352.93879,11920.58656,6832.754337,651.7867144,1
3211.23296,11867.96078,5852.640429,7652.247188,7290.814206,5573.013163,14519.48253,4212.367158,6254.62915,3359.415825,4256.715415,7172.426471,5777.312094,2475.935297,3079.970396,5113.287346,5636.163103,8295.189428,13815.05747,10316.01682,4261.287288,3130.76627,3347.866867,2319.93658,4299.804562,4176.803519,4847.389437,5291.636579,17789.66946,5877.200934,4008.546961,4361.52386,6068.372584,2284.54914,14593.67567,3377.865135,7835.208048,13470.98934,4396.448317,5478.687379,3851.265858,2827.510014,8950.965571,2673.870841,8320.36995,4765.67341,37307.07203,6132.173196,5959.904583,2213.62988,8858.884055,1977.046633,2555.2793,4523.756719,10006.80413,2311.588596,27770.36794,2096.087873,4590.177793,9052.070698,968.9732871,11088.64367,5617.367055,4490.110355,3658.368373,5223.973189,3532.694283,6710.214286,4602.406502,2771.718308,2893.06802,1734.425676,1358.603935,2427.226451,6603.32499,14468.33251,3027.663886,4926.12638,5257.575348,21911.38015,6408.150237,1587.918246,3919.452059,3426.19063,4851.639341,1618.798264,2203.68951,2970.291405,6948.361429,6483.847695,2976.896496,4296.449605,7773.543354,9641.226251,10560.70162,9384.537951,4882.039121,7379.007315,4892.253165,4709.333555,4104.850102,5244.009942,3531.221435,3658.803626,18032.43055,6627.36114,4427.090054,21465.89279,7215.297889,3716.736043,5079.517891,2379.12866,768.531208,2943.407187,6727.228898,25619.22233,12518.84445,5775.396541,329.9259191,1
8075.634766,1962.672831,11088.64367,4281.254044,3881.212308,4722.023966,4558.850054,26552.75206,7578.939976,2498.815302,7140.9176,6190.935105,4612.380641,10773.55747,3714.838087,12871.81652,7325.32021,3880.777153,5378.44,9388.632452,4682.800773,3352.235674,4100.326642,2666.234079,6090.490874,3668.70845,4759.762709,5886.668853,4397.998744,2942.40311,9641.226251,5634.703255,5928.490062,1520.346246,3841.166075,3305.82867,16488.49674,12561.51191,4313.533183,7132.92606,4038.612356,1384.944279,2817.52128,6109.254519,9165.121308,5031.04962,8051.949032,3184.489388,7716.212358,3075.083918,4995.05124,2268.496263,2273.9131,461.8459197,16453.4052,4337.473588,4274.338873,2449.777809,4978.454318,6485.995593,698.4993271,9937.746078,4587.316861,5712.621243,5488.712901,3106.713967,5211.143735,22605.59886,6528.223167,3301.312966,2952.666646,2275.579341,1092.420788,4296.449605,6704.588273,2728.054618,2166.179578,8549.887511,5523.653229,13748.64396,5861.10288,1325.153677,3639.966817,5072.662324,4892.253165,1357.607351,2007.731361,3589.427206,6316.535102,8402.495412,3175.189901,4429.345283,8715.105537,8924.734064,4954.831518,13427.12565,5318.952407,20352.93879,4289.575484,9608.291563,5459.48701,5602.251321,4926.12638,3454.417291,2952.212623,3726.081487,6772.957614,6108.163618,10632.27351,3337.654696,3096.198995,3061.592411,744.8568798,2682.12275,13753.01452,32756.68422,2649.055445,7482.075237,478.4926656,1
5558.134782,1717.846598,9941.892563,5380.167191,3959.356282,4114.834258,4114.946821,28835.03385,9041.07207,2810.382916,8839.761545,6641.231894,6271.160961,13195.74185,2451.193789,11720.85077,7220.095489,3856.756448,5675.521008,9431.583055,4349.709305,3271.244375,3959.876912,2334.908154,6216.184649,3840.793272,4533.809306,5315.442376,4819.509365,2846.086423,10233.00086,5021.513474,9031.908929,1842.683677,4135.46864,3295.794848,18226.59634,16796.35536,4190.991069,7515.629955,3909.632857,2541.274573,4265.013373,5387.264691,9122.170705,4693.086927,9071.725257,1799.217855,7902.508857,2400.063061,6077.516398,2253.396203,2741.592201,1198.10048,14519.48253,4511.424779,3990.345869,2385.698508,4812.848598,6976.198698,1098.248776,9862.136002,4392.746491,5841.180127,5178.210985,3211.126907,5520.540801,23539.12858,6105.717234,3283.964264,3232.466513,2100.45377,1441.573627,4232.563796,6878.213818,2909.466609,2236.854104,7494.239133,5246.651418,11175.89091,6349.915487,1681.456442,3676.133623,4451.862439,5095.445768,1146.466241,1904.15674,3139.581279,5096.638391,8205.978175,3048.139627,4389.72582,7161.897677,7974.384589,5839.480292,12639.01872,6103.154525,18381.74714,4635.602505,8903.810349,4873.53468,5712.621243,5371.441379,3531.221435,3542.628926,3687.944337,6477.833626,6108.481042,11098.26818,3376.830459,3195.713656,3282.035709,1181.869402,2772.849035,14671.91802,32756.68422,2657.187604,8443.314499,369.8294758,1
2838.389841,2934.150482,6354.429549,3185.20955,3705.721171,6233.138488,4184.634278,4889.181016,8206.159182,2187.329208,7144.19823,4427.673056,6234.167222,2760.065473,2028.612737,4425.452315,4235.023837,2920.662286,4523.123769,7773.543354,5062.032382,2775.510746,6954.315877,10316.01682,16255.40469,6252.395661,7587.136083,7353.548451,9995.376627,4845.61922,5679.141008,3795.285369,14826.76772,18553.14192,3447.554951,3677.95383,5399.428758,8071.740379,4168.751156,6425.439354,4466.500064,993.3986232,2977.745761,5244.325535,7215.297889,22605.59886,6606.385418,4724.771441,9512.0715,10925.38574,5650.506125,2898.512857,2265.105049,766.5234632,11645.33907,3237.721491,4556.586512,1985.519275,13562.70545,10560.70162,1601.889451,5794.556269,4363.771243,5044.920468,5055.521655,3396.918269,3929.38025,6260.240571,6665.225763,3551.167087,2450.949287,2443.666666,1546.07813,3599.581454,6274.800289,3421.465549,4298.895368,37515.05483,5286.108377,5974.58008,8848.248623,1749.37553,2302.136095,4203.203067,2203.68951,1198.928028,2749.259339,3912.770499,20352.93879,15830.88959,5536.340475,4308.304178,9780.154449,8453.734634,8625.37661,13152.64359,6108.481042,9061.663592,4835.756525,12088.78708,4349.783992,3716.690442,2768.768344,2744.758751,3601.017258,3425.949139,6370.799918,50694.65603,8950.965571,4646.806172,4370.279324,1922.390644,2285.031842,1476.992113,5729.876929,25488.08615,3869.693702,5557.969537,61.88565079,1
2985.74604,3542.52846,7654.077315,2867.70535,3621.568338,5259.809616,3998.122319,4762.894387,7549.513324,1971.500073,6364.753513,4775.503332,5390.590914,2893.52523,1890.819417,4153.517631,4157.798167,2482.610559,3969.724328,6954.315877,4518.72853,2682.12275,5667.980158,12198.24118,17524.00255,5701.540584,7440.520107,7251.60436,8962.34177,4514.419505,5791.225488,3561.158145,15628.6951,18132.61962,3960.920435,4237.570254,6468.392233,8511.660359,4368.838407,6934.56575,5307.635532,1019.544925,3629.105063,6027.810531,7724.278077,25488.08615,7229.669497,4413.028185,10895.30842,11867.96078,6312.974465,3368.054131,2387.816574,866.0747506,12374.09917,4029.275635,5627.536007,2242.178044,13717.55515,10733.27113,1465.87274,6685.657647,4705.696704,5258.408189,5394.494812,3783.842336,3745.471292,5974.938533,6397.728672,2943.655848,2532.159928,2273.949703,1192.381109,4066.065777,6836.604183,3794.511581,3629.698909,37515.05483,4489.783574,6042.272463,8698.012582,1717.846598,2553.012583,4202.418946,1652.197589,1098.248776,2672.908916,3237.410362,20352.93879,13613.06416,5777.956685,4963.904535,9394.994908,8368.762115,7716.212358,11146.21203,5682.741845,9513.692702,5061.058815,10235.99091,4170.141905,3841.228206,2808.957029,3249.614664,4109.130769,3482.320685,6051.339058,50694.65603,9552.729837,5148.335215,4580.079365,2180.343481,2014.301067,2098.704442,5493.995696,22605.59886,3999.419058,5165.675231,45.78859721,1
1653.613217,6014.69103,6088.387168,5922.229762,6042.272463,4119.358686,3483.873928,5110.454187,4818.645394,6525.16029,6435.236205,4263.375634,4251.599875,3140.804189,3130.436998,6883.272718,6661.663778,6758.151742,3448.972433,7041.599458,4398.354884,2443.607198,4142.999256,7140.9176,7251.60436,3498.234775,4049.793156,4938.458319,4165.480307,4373.429693,7621.642087,8047.432969,3514.296116,1824.556058,6272.114746,2744.004536,4116.943167,4500.907878,4695.113788,8368.35226,8650.251871,1308.110376,3291.159277,8644.803445,7867.643276,4611.065206,7652.247188,2942.280488,4598.45802,2185.180272,9122.170705,9512.0715,9107.632424,5593.928163,10081.17259,4270.644225,2092.925471,10387.81918,11720.85077,11291.60344,6147.398736,10895.30842,3291.100795,5665.115077,4900.883298,4349.391911,2522.632355,3979.629969,5399.428758,3541.172284,7475.125874,12496.94391,1380.851888,3314.643679,2665.374996,4016.884848,2723.045382,11485.50095,3736.072545,19410.88652,23993.1385,816.8658025,3070.4099,4067.758633,2271.917243,37515.05483,54929.42583,56897.05014,43465.54577,5458.45183,2934.27152,4174.415031,9525.362519,3755.011955,4977.614444,9712.733427,3131.413509,16488.49674,5285.784843,14982.81403,4554.085926,5177.591084,4342.496772,2226.345898,2131.253688,2908.883574,4479.983904,5228.586337,14907.41435,3898.224552,3357.770269,2177.084274,152.7905648,2193.978338,5139.621966,21465.89279,4492.632922,5098.050929,77.21767977,1
1331.337184,4707.624086,7197.885335,2064.990304,6114.393512,5376.799395,4043.490279,5743.658425,5971.771183,5712.934101,11400.2475,4657.432749,4901.71677,3415.771897,2682.12275,23993.1385,3628.443842,5826.686181,3648.026148,20352.93879,6797.67488,2625.854776,3514.296116,2943.407187,6335.420258,4495.908856,4252.451325,6550.187887,4683.042786,4786.512568,16243.6786,31483.90861,3989.160598,1922.957437,6404.601573,3140.839094,5285.784843,5523.653229,6528.223167,6608.558114,10650.85409,2485.890465,4098.958794,13815.05747,9512.0715,5125.751117,8295.189428,3079.970396,5743.71141,1936.328811,8383.812571,4977.9244,3296.987513,2665.005083,17866.95271,5258.408189,2185.648525,3153.700925,9328.12534,6538.751202,3386.988703,4609.414873,3926.145092,12927.00128,7743.782643,6819.467954,3090.216361,4682.086413,10405.8833,3987.620725,4172.781766,2484.067139,2035.181233,3727.995266,2935.281925,4603.685098,3069.989488,14796.87552,4317.777444,7037.491856,32220.5242,1073.807534,3522.781267,5148.335215,2650.288802,1971.500073,3961.445438,3716.151145,1854.157126,8252.865775,3011.905977,5488.712901,9929.084846,4308.295017,8508.012487,9122.170705,2681.260004,16251.41189,7887.935129,14826.76772,6442.288287,7229.669497,5628.79225,3160.504261,2557.118945,4146.670062,5879.551496,7083.232406,10925.38574,4925.315515,4174.415031,1222.594943,92.33225678,2459.561998,5490.27973,34337.67418,5247.494813,3731.824386,92.33225678,1
3834.108782,4418.949739,11832.02348,3244.354153,16458.74125,8511.660359,4481.020349,6617.288307,7137.033965,4379.698841,7223.970067,7124.775436,5650.731551,3247.933662,2754.282476,6070.798626,9862.136002,5044.920468,2261.495895,5974.58008,5339.264153,2801.339112,3003.370799,2322.074872,5483.412969,4057.939431,4786.512568,4420.296606,3998.675801,7353.548451,7290.814206,14114.59687,2245.360489,2241.760706,6128.203518,3959.329588,6157.790552,5879.551496,4077.673058,11665.00102,4795.665714,1223.300143,5243.036713,4893.142377,15417.8994,8924.734064,43465.54577,3648.99925,5568.795606,2303.755217,9760.060125,3328.58961,2231.258186,1733.177534,18132.61962,5413.912991,8124.618195,3668.70845,9064.681821,4063.254656,943.7025063,6934.292113,5545.688688,9061.663592,6088.387168,6129.65428,2650.635169,5508.140927,7015.281701,3941.404052,3229.053683,2491.4916,1380.851888,2442.581077,3158.188487,4622.971039,3157.439044,14982.81403,4913.590625,8302.131052,8071.740379,1222.594943,3109.372802,3571.139624,2194.632772,1750.547752,3511.601323,3736.514356,9292.654857,11853.76011,3023.036069,4977.9244,21465.89279,5459.48701,7093.052264,10754.03688,2950.936703,19067.93636,7957.72764,4531.385295,5007.43082,4494.189844,3246.533931,3973.400704,4281.254044,4387.895759,3851.112484,8413.096554,11835.04491,4849.256902,4330.977996,1731.424197,650.1647327,2205.237145,11727.25131,30764.00741,4427.090054,6889.742089,196.069863,1
3521.544661,3639.878069,7369.529591,3765.399435,13672.98265,7322.167036,4545.880991,7775.105902,9310.913164,4179.762267,13223.92579,5746.333094,5881.62944,3830.802213,2744.484754,4892.253165,6205.533182,5881.786233,3098.057752,6594.563358,7264.509559,2770.602028,3551.61984,2793.744539,7004.39791,4237.478538,4659.517734,4861.156214,3765.895523,10087.06051,7480.789893,10894.3334,2313.758524,3346.432129,5358.191566,3348.776874,5838.541531,6763.516316,4700.903026,8300.020997,5243.036713,1021.414874,5124.375006,3730.995693,16941.5939,7664.068925,38195.25676,3619.198833,6019.485931,1908.648834,11965.94234,4485.416987,2129.857379,1622.084285,17866.95271,5399.428758,5535.231925,3347.558098,10316.01682,3031.61771,205.9594688,4386.820153,4439.650012,15830.88959,7440.520107,6516.942741,2696.677027,5215.878915,12038.24477,4067.758633,3324.115055,2546.591386,1963.705478,1854.157126,2673.203405,4315.686482,3072.666449,20352.93879,5710.968908,5638.322624,10895.30842,1396.984836,3939.79867,5777.312094,3061.853125,2225.996016,3812.685766,3830.954405,6867.372611,10925.38574,3020.035982,4765.67341,13363.43929,4615.221363,8620.344902,9846.97663,2143.108684,22605.59886,7625.689905,6134.487386,5780.373104,5195.696841,3922.867218,4182.772542,3319.901269,4915.42668,3941.404052,8501.495346,14671.91802,5401.70245,4450.329735,2266.011866,355.8143737,1460.116781,8319.660925,28835.03385,4251.197729,5250.771061,744.8568798,1
414.270096,1021.365947,4919.351738,4141.987454,5019.941118,3667.089348,6771.788513,5069.693692,4397.68352,4727.240209,8246.797262,5043.237119,5735.349695,6911.500959,6603.32499,8119.72269,4536.278101,3785.679994,5682.359253,7188.726425,4728.30979,3086.710599,4327.247681,4478.860243,12791.42148,5535.231925,5823.197554,4543.291129,7998.8651,2650.288802,8644.803445,9537.562849,9932.242194,1880.1427,3782.824694,2424.70539,6902.157405,6833.323553,4565.480468,5874.764133,4172.475442,5280.479924,2801.339112,4089.022511,11098.26818,4147.991764,6595.638551,3321.701439,11400.2475,2087.486283,5273.155553,15417.8994,2491.699987,2092.925471,10470.83514,5926.515926,3315.644674,2959.804544,8005.576779,6040.461653,2768.420818,6090.490874,3725.74017,8650.251871,4969.159139,3871.393105,2448.252782,4576.015717,7215.297889,3228.656405,3619.198833,2491.61909,1652.197589,4029.064482,3192.846068,4318.699722,2951.899273,7191.202348,7223.376119,9165.121308,11409.24694,1518.086724,14008.7686,3881.321428,3027.663886,1702.896744,2665.005083,2867.283247,4084.632706,15565.22268,3444.513889,5044.920468,13359.50559,5890.982529,7514.673261,9394.994908,5638.322624,28835.03385,4233.815207,14519.48253,5390.903772,4328.677602,3185.501485,3387.04263,3961.645408,4244.857977,5828.121126,17789.66946,19838.14436,5400.153872,5488.831793,2738.904429,40.54959929,2215.854237,5968.206618,25488.08615,1653.613217,5329.52503,40.54959929,1
1223.300143,844.4436762,4590.177793,2441.260076,4386.820153,4330.533461,7094.459591,5857.586248,4477.126809,5106.415545,7574.820332,5358.668453,6442.288287,5869.726025,5775.396541,5914.021953,4020.40331,5498.29139,3657.153992,8616.516785,6312.974465,2808.957029,4588.326121,4439.650012,10009.34123,4519.477142,4911.444667,4278.640848,7660.421053,3764.396849,7097.323889,8562.659048,8722.684953,2246.067809,3240.187871,2728.054618,7925.292413,7456.616373,4470.019835,5978.583703,3936.806421,4109.231249,3219.815248,4765.67341,11188.42065,4143.610617,6883.272718,3687.160079,10307.5628,2225.827527,6992.235378,13613.06416,2935.2894,2233.369993,12374.09917,5726.031657,2926.271241,2723.601495,7722.305175,5936.371118,2106.601464,7502.830071,3470.039949,7623.637168,5699.986021,4264.678006,2579.936012,5164.220706,8254.37034,3917.195978,3639.09302,2513.4476,1765.497606,4656.130651,2520.579378,3501.449808,2993.325313,6052.119505,6910.009111,7935.91744,12929.44822,1571.042914,13562.70545,5084.053893,3474.431946,1947.612728,4786.512568,3619.741841,3002.41758,16754.16365,3274.499529,5044.45061,17311.1498,5271.455022,8801.470298,11319.09448,4711.292688,30107.80946,5557.969537,17524.00255,5205.155684,4772.934581,3389.816039,3735.978597,3785.679994,4246.099299,6857.505814,17284.54406,22605.59886,5743.71141,4304.591002,2427.293367,63.205045,2051.390574,5371.441379,31483.90861,372.0936875,4376.203444,63.205045,1
1622.084285,99.09999434,2310.867358,4534.007816,4018.390483,4249.962136,3387.422267,5194.09354,8179.990496,1934.992853,12516.17399,12129.0076,4847.853495,40496.14792,2388.470347,8194.021263,7584.019328,9605.249209,5458.45183,7974.384589,5285.443232,13903.49366,5139.621966,3044.456464,9617.819229,4335.764436,5123.922074,5421.199179,5648.598394,4304.031052,7495.165489,4785.244985,3618.254521,3398.373237,8349.286274,3237.721491,5777.206286,5832.802101,4900.883298,6341.562699,6170.437625,3195.606743,9271.487341,3516.691237,13950.63727,6427.337451,7660.910275,3862.52078,6890.291288,2736.580921,5478.483393,2658.16372,3832.999823,1765.497606,26552.75206,7582.999088,4240.904702,2850.618064,6592.26071,3832.574732,3888.681316,5551.01286,3695.569656,5813.512174,4412.772812,3166.788825,3590.371854,30764.00741,6482.707089,3089.062971,2712.626945,2491.699987,1906.835361,6292.136683,3187.156881,4294.057422,2498.725371,6813.685506,4257.984602,9846.97663,10241.64836,2144.958113,2431.493262,3977.262446,2069.743854,1950.070621,2323.047459,6184.55746,3864.970711,14519.48253,2961.230896,5215.878915,15906.0881,19067.93636,7015.281701,9580.513452,4704.797906,17866.95271,4234.743386,10706.52517,4451.862439,4612.362824,7072.76725,2475.234585,6719.652007,2995.591472,8443.314499,11175.5759,9892.170651,4745.402241,4357.396907,3706.891201,572.51357,1516.773448,4102.87242,21919.9027,866.0747506,3512.963161,1174.433564,1
2365.187363,26.60589638,2891.866639,4628.527336,4261.287288,4289.881102,4091.549101,5098.136547,9793.313996,1511.158152,10624.62707,13363.43929,4387.691716,37515.05483,2610.395621,6314.582476,5488.642346,9707.548157,5459.569478,9563.77489,6294.476223,9995.101701,5124.375006,3387.014867,7957.72764,4716.464422,4541.968211,4729.207516,5067.806911,4412.772812,7322.03958,4368.912984,2750.358503,2802.110987,8044.540091,3246.403076,8272.8826,5925.419345,4621.725277,7015.281701,5512.472297,2649.755197,8807.657472,3998.675801,13717.55515,5682.359253,8565.606455,3511.601323,6612.210724,2691.945972,6456.700745,2641.825814,3580.676275,1270.759187,25619.22233,7937.355724,3707.319443,2916.883853,6332.816495,3843.698142,2468.173418,4836.793131,3310.436534,5679.141008,4976.368306,3896.703209,3871.393105,32756.68422,7835.208048,3725.799437,3079.450176,2273.9131,1534.311152,5121.296851,2708.072665,4067.556651,2910.518116,6449.382941,4260.856179,8349.286274,13815.05747,1578.398202,2593.72269,4104.850102,2074.866408,1698.331774,3151.439175,7127.563658,3882.75644,16255.40469,3166.745685,5780.373104,16754.16365,18553.14192,7616.086614,12088.78708,4623.192554,23539.12858,4453.657147,10343.94802,5069.482783,5068.41082,5972.08404,3347.558098,6841.63977,3745.255862,7871.650725,12651.75379,11402.5406,5420.081258,4252.451325,3754.416537,560.2979898,1977.046633,3745.471292,20352.93879,1584.459031,3637.860442,837.5093228,1
2961.230896,131.1713821,5830.99949,1542.687084,3044.926562,3666.485331,9004.174709,4646.806172,5697.123581,7014.890013,6084.879453,12271.08241,4348.31813,3255.222272,3951.45438,34337.67418,28835.03385,2736.409963,3794.139013,5152.967903,4732.745476,6442.288287,3893.631936,11817.40377,5729.088919,4716.464422,4581.174464,6271.975487,6088.387168,2893.52523,4565.015484,9384.537951,4275.796151,3970.755262,5664.87889,4525.993462,7094.459591,3649.27218,6787.763486,6707.152427,5552.169422,1481.354962,3331.197441,6911.500959,7722.305175,9854.522906,6070.798626,3494.815669,17789.66946,2416.124206,5266.770014,2385.150991,3678.553292,4898.519833,12673.69415,3088.03466,3265.25531,11680.19521,8962.34177,11098.26818,1174.433564,4534.408988,3267.301799,5131.257783,3968.929197,3454.409014,2834.389433,4228.824265,4787.303996,2943.655848,11768.18381,2233.369993,1732.497813,4121.466966,3425.949139,6504.27958,4670.032893,24100.54651,5328.311917,5838.228673,8165.340095,1808.022942,15906.0881,4274.321015,2424.70539,1479.705823,2226.367828,4375.533379,17866.95271,14106.69351,8464.505138,14907.41435,5617.367055,7057.741621,8161.824744,7613.780039,8895.403845,8453.734634,4377.670789,7283.687262,5484.229158,21919.9027,2732.738127,3775.26637,5110.454187,4225.762844,5699.986021,7290.814206,9718.945539,4341.746714,4502.596991,2845.483318,434.3122327,2530.247704,6312.974465,22426.17459,891.3455314,4420.000389,40.54959929,1
2400.063061,222.6809091,3864.558015,1270.759187,5709.966229,4172.209159,8858.884055,5257.364334,5664.398068,6354.429549,7689.869947,12241.18983,5096.638391,3937.682188,3726.835826,37307.07203,28835.03385,3374.151645,3947.201689,5314.526687,5093.653902,4959.123204,3870.083909,13397.73516,6253.97627,5902.181156,4501.642061,5891.809886,4995.05124,3168.547632,5813.512174,9154.410749,3219.815248,3310.201787,5394.043571,3959.876912,7442.322744,4617.916013,6728.631043,8079.282638,5866.273931,1361.262846,3330.964964,6650.067681,8597.042733,9020.886941,7034.038682,3158.463853,20523.84051,2342.317563,6822.72553,2901.216436,3765.895523,4100.326642,13731.3756,4072.577675,2736.409963,9505.951512,10102.72016,10632.27351,1534.962056,5497.732096,3523.439773,6458.154882,4789.427973,4163.481226,2672.908916,4212.367158,5928.087528,3077.970401,10754.03688,2523.629589,1706.785106,4007.199097,2809.70556,5695.139961,3939.916793,25488.08615,4518.72853,5504.541848,9513.692702,1534.311152,12561.51191,4218.032042,3019.471181,1986.58173,3073.232281,4658.380129,19074.67189,15906.0881,6950.707913,14106.69351,6981.335295,5745.13547,8364.704388,8071.740379,7287.533576,11188.42065,4576.487131,6052.119505,4768.448928,19067.93636,3140.803766,3980.247957,4682.543191,4264.113749,4645.823177,7428.388132,10006.80413,4337.664973,4312.247953,2736.941272,698.4993271,2475.234585,4294.116628,19948.71105,1098.248776,3343.244178,92.33225678,1
1651.855373,2014.301067,4671.503497,2967.457914,4612.362824,4037.124003,13950.63727,6570.619771,8722.684953,4271.289975,5777.206286,4265.013373,3938.593047,3078.574236,2747.052846,5475.398425,6272.985561,2976.926723,3745.672634,8887.743856,5031.104673,6216.184649,6365.548425,1895.692023,5790.005498,4102.649986,4264.113749,6064.48453,7040.772486,3003.370799,6035.215954,4494.189844,5163.670265,7408.768026,6796.81611,5937.775411,5458.45183,5780.373104,10316.01682,5097.219397,3628.443842,2028.612737,4167.127994,8011.374797,22605.59886,7299.829425,18553.14192,5951.990166,10825.60876,11297.06471,4233.386098,3166.280201,2793.744539,1496.581155,12791.42148,4304.512172,3474.197154,2672.908916,15395.60305,6772.052558,1423.385019,6734.157873,4429.847473,3736.072545,5877.200934,3843.138677,3246.533931,20352.93879,6979.8703,3291.100795,3881.919568,2400.975149,40496.14792,3685.397002,16754.16365,3264.214986,2825.887728,11612.20671,12221.69642,7916.908553,15176.08431,1780.148821,2507.656835,3434.362374,61131.81995,1068.080064,1269.215011,3706.891201,4849.256902,5187.46864,2792.18003,4420.868531,7515.629955,6254.62915,8503.821612,8252.865775,4593.073775,5540.890606,4682.543191,10235.99091,6297.748104,4913.215237,2633.57303,2985.281942,1825.48671,5543.475591,4483.598452,8597.042733,8671.175055,5242.913958,5016.29242,4274.321015,63.205045,4157.798167,4668.963045,25488.08615,2214.609369,3408.715462,63.205045,1
2098.704442,894.4935582,3970.151238,2737.767612,4726.486082,4338.657489,13717.55515,5986.34686,9932.242194,4341.746714,6444.006548,4114.946821,3735.550363,2626.699105,2443.666666,5491.198099,5171.585304,3122.629907,3811.881129,8801.470298,4786.504678,6337.501153,6361.994583,2160.411451,5326.90254,4430.791991,4264.678006,5664.993669,7379.007315,3131.413509,6589.740797,4325.661451,5337.280275,6934.56575,6595.638551,5507.569724,6026.113162,6135.344759,10632.27351,5163.508431,3629.698909,2039.897873,4046.797258,8320.36995,21465.89279,6398.712013,16941.5939,6924.36756,10805.44193,11291.60344,4432.545067,3308.912704,2610.523065,1622.084285,12639.01872,4483.360114,3591.465296,2756.095703,17103.48024,5328.311917,1442.974061,7172.426471,4324.790445,4091.549101,5746.333094,4322.350938,3414.954301,23993.1385,7514.673261,3464.701153,4069.17386,2450.722513,43465.54577,3184.489388,14907.41435,3483.873928,2993.190837,12374.09917,11720.85077,8390.105361,17517.63612,1750.547752,2313.557138,3910.408824,69022.20431,1198.928028,1460.116781,3378.544948,5055.064882,5374.667406,2912.032683,4370.279324,7613.780039,6272.53859,8858.884055,8043.199539,4158.323867,6316.284684,5016.29242,9740.342386,6691.423766,4860.609846,2884.432655,2958.801699,1816.339658,5497.863345,4579.166821,9154.410749,8793.315611,5758.267377,4851.639341,4386.533893,63.205045,4260.226933,4421.130575,22987.59251,2246.344424,3384.00771,63.205045,1
